
		########################################
		#    ADC to memory transfer via DMA.   #
		########################################

Buffer 1:
========

 Index 	  Address         Value(h)        Value(d)     voltage (mV)
   856	 0x1ffffe20       0x000088d2        35026           1763
   857	 0x1ffffe24       0x0000771c        30492           1535
   858	 0x1ffffe28       0x00006c98        27800           1399
   859	 0x1ffffe2c       0x000074c6        29894           1505
   860	 0x1ffffe30       0x00007b18        31512           1586
   861	 0x1ffffe34       0x000086d8        34520           1738
   862	 0x1ffffe38       0x00007b7f        31615           1591
   863	 0x1ffffe3c       0x0000852f        34095           1716
   864	 0x1ffffe40       0x000085a3        34211           1722
   865	 0x1ffffe44       0x00008568        34152           1719
   866	 0x1ffffe48       0x000085a0        34208           1722
   867	 0x1ffffe4c       0x000085be        34238           1724
   868	 0x1ffffe50       0x00008380        33664           1695
   869	 0x1ffffe54       0x00008b0b        35595           1792
   870	 0x1ffffe58       0x000093d2        37842           1905
   871	 0x1ffffe5c       0x00009618        38424           1934
   872	 0x1ffffe60       0x00008968        35176           1771
   873	 0x1ffffe64       0x00007178        29048           1462
   874	 0x1ffffe68       0x00005f80        24448           1231
   875	 0x1ffffe6c       0x00005b8a        23434           1179
   876	 0x1ffffe70       0x00006baf        27567           1388
   877	 0x1ffffe74       0x000078cc        30924           1557
   878	 0x1ffffe78       0x00006864        26724           1345
   879	 0x1ffffe7c       0x00005c28        23592           1187
   880	 0x1ffffe80       0x00006c1b        27675           1393
   881	 0x1ffffe84       0x00007701        30465           1534
   882	 0x1ffffe88       0x00006e78        28280           1424
   883	 0x1ffffe8c       0x00006968        26984           1358
   884	 0x1ffffe90       0x000059b8        22968           1156
   885	 0x1ffffe94       0x00004cda        19674           990
   886	 0x1ffffe98       0x000058e0        22752           1145
   887	 0x1ffffe9c       0x00004ec1        20161           1015
   888	 0x1ffffea0       0x00004f99        20377           1026
   889	 0x1ffffea4       0x00004bc3        19395           976
   890	 0x1ffffea8       0x00005f54        24404           1228
   891	 0x1ffffeac       0x000058ef        22767           1146
   892	 0x1ffffeb0       0x00004ee1        20193           1016
   893	 0x1ffffeb4       0x00004ffe        20478           1031
   894	 0x1ffffeb8       0x00004a58        19032           958
   895	 0x1ffffebc       0x00003d20        15648           787
   896	 0x1ffffec0       0x00004ba7        19367           975
   897	 0x1ffffec4       0x00005f2c        24364           1226
   898	 0x1ffffec8       0x00005bf1        23537           1185
   899	 0x1ffffecc       0x00006a2c        27180           1368
   900	 0x1ffffed0       0x000057ac        22444           1130
   901	 0x1ffffed4       0x000052a8        21160           1065
   902	 0x1ffffed8       0x000043f8        17400           876
   903	 0x1ffffedc       0x000057d8        22488           1132
   904	 0x1ffffee0       0x000050ed        20717           1043
   905	 0x1ffffee4       0x000047b2        18354           924
   906	 0x1ffffee8       0x000046a5        18085           910
   907	 0x1ffffeec       0x00004fd8        20440           1029
   908	 0x1ffffef0       0x00004bf8        19448           979
   909	 0x1ffffef4       0x00005c8c        23692           1192
   910	 0x1ffffef8       0x00006928        26920           1355
   911	 0x1ffffefc       0x00005caa        23722           1194
   912	 0x1fffff00       0x00006708        26376           1328
   913	 0x1fffff04       0x00006139        24889           1253
   914	 0x1fffff08       0x000053b8        21432           1079
   915	 0x1fffff0c       0x00006478        25720           1295
   916	 0x1fffff10       0x0000700c        28684           1444
   917	 0x1fffff14       0x00006438        25656           1291
   918	 0x1fffff18       0x000070e2        28898           1455
   919	 0x1fffff1c       0x000062b2        25266           1272
   920	 0x1fffff20       0x0000740e        29710           1496
   921	 0x1fffff24       0x00007f88        32648           1643
   922	 0x1fffff28       0x000070be        28862           1453
   923	 0x1fffff2c       0x000061ff        25087           1263
   924	 0x1fffff30       0x00005368        21352           1075
   925	 0x1fffff34       0x00006578        25976           1307
   926	 0x1fffff38       0x00006c6a        27754           1397
   927	 0x1fffff3c       0x00007414        29716           1496
   928	 0x1fffff40       0x00007de7        32231           1622
   929	 0x1fffff44       0x00008200        33280           1675
   930	 0x1fffff48       0x00008dc8        36296           1827
   931	 0x1fffff4c       0x0000832f        33583           1691
   932	 0x1fffff50       0x00008b48        35656           1795
   933	 0x1fffff54       0x000091f5        37365           1881
   934	 0x1fffff58       0x00009e68        40552           2041
   935	 0x1fffff5c       0x00008e2b        36395           1832
   936	 0x1fffff60       0x0000825f        33375           1680
   937	 0x1fffff64       0x00008e38        36408           1833
   938	 0x1fffff68       0x00008283        33411           1682
   939	 0x1fffff6c       0x00008eb8        36536           1839
   940	 0x1fffff70       0x00007ff8        32760           1649
   941	 0x1fffff74       0x00006e9c        28316           1425
   942	 0x1fffff78       0x00006a13        27155           1367
   943	 0x1fffff7c       0x0000587b        22651           1140
   944	 0x1fffff80       0x0000517e        20862           1050
   945	 0x1fffff84       0x0000457c        17788           895
   946	 0x1fffff88       0x0000519c        20892           1051
   947	 0x1fffff8c       0x00004842        18498           931
   948	 0x1fffff90       0x000043fa        17402           876
   949	 0x1fffff94       0x00005718        22296           1122
   950	 0x1fffff98       0x0000537f        21375           1076
   951	 0x1fffff9c       0x0000658e        25998           1309
   952	 0x1fffffa0       0x00006def        28143           1417
   953	 0x1fffffa4       0x00007160        29024           1461
   954	 0x1fffffa8       0x00005faf        24495           1233
   955	 0x1fffffac       0x00005a38        23096           1162
   956	 0x1fffffb0       0x00004a42        19010           957
   957	 0x1fffffb4       0x00003f28        16168           814
   958	 0x1fffffb8       0x00003f49        16201           815
   959	 0x1fffffbc       0x00003ee1        16097           810
   960	 0x1fffffc0       0x00004aa3        19107           962
   961	 0x1fffffc4       0x00003d00        15616           786
   962	 0x1fffffc8       0x00004e80        20096           1011
   963	 0x1fffffcc       0x000055b0        21936           1104
   964	 0x1fffffd0       0x00005e9f        24223           1219
   965	 0x1fffffd4       0x00005e1d        24093           1213
   966	 0x1fffffd8       0x00006404        25604           1289
   967	 0x1fffffdc       0x00006ff3        28659           1443
   968	 0x1fffffe0       0x00006679        26233           1320
   969	 0x1fffffe4       0x00006228        25128           1265
   970	 0x1fffffe8       0x0000536e        21358           1075
   971	 0x1fffffec       0x00006540        25920           1305
   972	 0x1ffffff0       0x00006b64        27492           1384
   973	 0x1ffffff4       0x00007a20        31264           1574
   974	 0x1ffffff8       0x00008998        35224           1773
   975	 0x1ffffffc       0x00007323        29475           1484
   976	 0x20000000       0x00008038        32824           1652
   977	 0x20000004       0x00006d1e        27934           1406
   978	 0x20000008       0x00007578        30072           1514
   979	 0x2000000c       0x000079f8        31224           1572
   980	 0x20000010       0x000065b8        26040           1311
   981	 0x20000014       0x00006b7f        27519           1385
   982	 0x20000018       0x0000782d        30765           1549
   983	 0x2000001c       0x00006bad        27565           1388
   984	 0x20000020       0x00007898        30872           1554
   985	 0x20000024       0x000067ba        26554           1337
   986	 0x20000028       0x00006039        24633           1240
   987	 0x2000002c       0x00005733        22323           1124
   988	 0x20000030       0x000055b8        21944           1104
   989	 0x20000034       0x00005e4a        24138           1215
   990	 0x20000038       0x000062bc        25276           1272
   991	 0x2000003c       0x00007548        30024           1511
   992	 0x20000040       0x00007a28        31272           1574
   993	 0x20000044       0x00008998        35224           1773
   994	 0x20000048       0x00007200        29184           1469
   995	 0x2000004c       0x00005d88        23944           1205
   996	 0x20000050       0x000067a0        26528           1335
   997	 0x20000054       0x00006003        24579           1237
   998	 0x20000058       0x0000576f        22383           1127
   999	 0x2000005c       0x000053ff        21503           1082
   1000	 0x20000060       0x00006392        25490           1283
   1001	 0x20000064       0x00007462        29794           1500
   1002	 0x20000068       0x00007bd3        31699           1596
   1003	 0x2000006c       0x00008454        33876           1705
   1004	 0x20000070       0x00008858        34904           1757
   1005	 0x20000074       0x00007490        29840           1502
   1006	 0x20000078       0x00007dba        32186           1620
   1007	 0x2000007c       0x00007f0d        32525           1637
   1008	 0x20000080       0x000071c3        29123           1466
   1009	 0x20000084       0x0000600d        24589           1238
   1010	 0x20000088       0x0000585b        22619           1138
   1011	 0x2000008c       0x000052a5        21157           1065
   1012	 0x20000090       0x000043c8        17352           873
   1013	 0x20000094       0x00005636        22070           1111
   1014	 0x20000098       0x00005ef8        24312           1224
   1015	 0x2000009c       0x00005b04        23300           1173
   1016	 0x200000a0       0x00006d98        28056           1412
   1017	 0x200000a4       0x000072a8        29352           1477
   1018	 0x200000a8       0x00008058        32856           1654
   1019	 0x200000ac       0x00006f4a        28490           1434
   1020	 0x200000b0       0x000067f8        26616           1340
   1021	 0x200000b4       0x00005e32        24114           1214
   1022	 0x200000b8       0x000064a8        25768           1297
